,0,Referencia,Fecha Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
1995,1996,1996,23/12/2005 00:00,Industrial,Venta,Tarragona,178.0,1642584.0,18/12/2006 00:00,Luisa
1996,1997,1997,23/12/2005 00:00,Casa,Venta,Tarragona,206.0,1058840.0,02/04/2006 00:00,Jesús
1997,1998,1998,24/12/2005 00:00,Local,Venta,Tarragona,264.0,2303928.0,17/04/2006 00:00,Luisa
1998,1999,1999,24/12/2005 00:00,Piso,Venta,Tarragona,243.0,1693710.0,23/05/2006 00:00,Pedro
1999,2000,2000,25/12/2005 00:00,Oficina,Venta,Tarragona,96.0,456672.0,01/07/2006 00:00,Pedro
2000,2001,2001,25/12/2005 00:00,Suelo,Venta,Barcelona,265.0,1348055.0,19/07/2006 00:00,Joaquín
2001,2002,2002,25/12/2005 00:00,Casa,Venta,Barcelona,283.0,1653852.0,28/08/2006 00:00,María
2002,2003,2003,26/12/2005 00:00,Piso,Alquiler,Tarragona,300.0,1432500.0,21/06/2006 00:00,María
2003,2004,2004,26/12/2005 00:00,Oficina,Alquiler,Barcelona,56.0,296856.0,06/06/2006 00:00,María
2004,2005,2005,26/12/2005 00:00,Industrial,Alquiler,Lleida,142.0,629628.0,20/04/2006 00:00,Luisa
2005,2006,2006,27/12/2005 00:00,Parking,Venta,Girona,272.0,1774528.0,21/06/2006 00:00,Jesús
2006,2007,2007,27/12/2005 00:00,Oficina,Alquiler,Barcelona,54.0,402462.0,06/10/2006 00:00,Pedro
2007,2008,2008,27/12/2005 00:00,Casa,Alquiler,Barcelona,221.0,1401361.0,30/03/2006 00:00,Jesús
2008,2009,2009,27/12/2005 00:00,Parking,Alquiler,Tarragona,137.0,927627.0,05/12/2006 00:00,Pedro
2009,2010,2010,27/12/2005 00:00,Piso,Venta,Barcelona,158.0,1040746.0,25/09/2006 00:00,Luisa
2010,2011,2011,28/12/2005 00:00,Oficina,Venta,Lleida,259.0,1555813.0,17/09/2006 00:00,Carmen
2011,2012,2012,30/12/2005 00:00,Piso,Venta,Tarragona,94.0,924866.0,23/12/2006 00:00,Jesús
2012,2013,2013,30/12/2005 00:00,Casa,Alquiler,Lleida,137.0,740211.0,12/12/2006 00:00,Pedro
2013,2014,2014,30/12/2005 00:00,Oficina,Alquiler,Girona,227.0,2029607.0,20/10/2006 00:00,Carmen
2014,2015,2015,30/12/2005 00:00,Parking,Venta,Girona,262.0,1407726.0,01/11/2006 00:00,María
2015,2016,2016,31/12/2005 00:00,Casa,Alquiler,Girona,284.0,2815292.0,07/12/2006 00:00,Jesús
2016,2017,2017,31/12/2005 00:00,Parking,Alquiler,Barcelona,202.0,1329968.0,22/10/2006 00:00,María
2017,2018,2018,01/01/2006 00:00,Industrial,Venta,Barcelona,75.0,545925.0,08/09/2006 00:00,Joaquín
2018,2019,2019,01/01/2006 00:00,Parking,Alquiler,Tarragona,204.0,1347420.0,13/07/2006 00:00,Jesús
2019,2020,2020,01/01/2006 00:00,Piso,Alquiler,Lleida,80.0,322960.0,28/12/2006 00:00,Pedro
2020,2021,2021,01/01/2006 00:00,Oficina,Alquiler,Lleida,150.0,873000.0,17/12/2006 00:00,Jesús
2021,2022,2022,02/01/2006 00:00,Industrial,Venta,Tarragona,129.0,588756.0,05/09/2006 00:00,Carmen
2022,2023,2023,02/01/2006 00:00,Local,Venta,Girona,141.0,763233.0,26/12/2006 00:00,Luisa
2023,2024,2024,02/01/2006 00:00,Casa,Alquiler,Girona,271.0,2471249.0,04/04/2006 00:00,Joaquín
2024,2025,2025,02/01/2006 00:00,Local,Alquiler,Lleida,277.0,1499678.0,03/11/2006 00:00,Luisa
2025,2026,2026,03/01/2006 00:00,Oficina,Alquiler,Barcelona,216.0,1109808.0,24/06/2006 00:00,Joaquín
2026,2027,2027,03/01/2006 00:00,Industrial,Venta,Girona,41.0,368959.0,29/08/2006 00:00,Carmen
2027,2028,2028,03/01/2006 00:00,Local,Venta,Barcelona,122.0,680760.0,01/05/2006 00:00,María
2028,2029,2029,03/01/2006 00:00,Local,Alquiler,Barcelona,179.0,1176209.0,29/06/2006 00:00,Carmen
2029,2030,2030,03/01/2006 00:00,Casa,Alquiler,Barcelona,229.0,2219468.0,12/07/2006 00:00,Luisa
2030,2031,2031,03/01/2006 00:00,Parking,Venta,Lleida,233.0,1450425.0,16/07/2006 00:00,Luisa
2031,2032,2032,03/01/2006 00:00,Industrial,Venta,Girona,116.0,616192.0,21/05/2006 00:00,María
2032,2033,2033,03/01/2006 00:00,Casa,Alquiler,Girona,155.0,1247750.0,11/09/2006 00:00,María
2033,2034,2034,05/01/2006 00:00,Casa,Alquiler,Girona,163.0,761047.0,16/10/2006 00:00,Luisa
2034,2035,2035,05/01/2006 00:00,Industrial,Venta,Lleida,289.0,1809140.0,12/09/2006 00:00,Joaquín
2035,2036,2036,05/01/2006 00:00,Parking,Venta,Barcelona,90.0,446940.0,26/06/2006 00:00,María
2036,2037,2037,06/01/2006 00:00,Local,Venta,Barcelona,110.0,700700.0,20/04/2006 00:00,Pedro
2037,2038,2038,06/01/2006 00:00,Local,Alquiler,Barcelona,283.0,2107784.0,19/04/2006 00:00,María
2038,2039,2039,06/01/2006 00:00,Parking,Venta,Barcelona,199.0,1139076.0,21/06/2006 00:00,Joaquín
2039,2040,2040,07/01/2006 00:00,Oficina,Alquiler,Lleida,207.0,2014110.0,01/11/2006 00:00,Joaquín
2040,2041,2041,07/01/2006 00:00,Industrial,Venta,Tarragona,120.0,823200.0,02/09/2006 00:00,María
2041,2042,2042,08/01/2006 00:00,Suelo,Venta,Barcelona,80.0,539280.0,01/08/2006 00:00,María
2042,2043,2043,08/01/2006 00:00,Casa,Alquiler,Girona,280.0,2346400.0,07/05/2006 00:00,María
2043,2044,2044,08/01/2006 00:00,Suelo,Alquiler,Lleida,107.0,567742.0,19/09/2006 00:00,Jesús
2044,2045,2045,09/01/2006 00:00,Piso,Alquiler,Tarragona,194.0,1792560.0,05/05/2006 00:00,Joaquín
2045,2046,2046,09/01/2006 00:00,Industrial,Alquiler,Girona,256.0,2331648.0,26/11/2006 00:00,Luisa
2046,2047,2047,09/01/2006 00:00,Piso,Alquiler,Barcelona,249.0,2053005.0,24/07/2006 00:00,Luisa
2047,2048,2048,10/01/2006 00:00,Local,Venta,Tarragona,170.0,1102280.0,05/08/2006 00:00,Pedro
2048,2049,2049,10/01/2006 00:00,Casa,Venta,Barcelona,275.0,1856525.0,04/09/2006 00:00,Jesús
2049,2050,2050,10/01/2006 00:00,Casa,Alquiler,Barcelona,180.0,1741320.0,08/06/2006 00:00,María
2050,2051,2051,11/01/2006 00:00,Parking,Venta,Tarragona,130.0,1275560.0,13/11/2006 00:00,María
2051,2052,2052,11/01/2006 00:00,Industrial,Alquiler,Girona,68.0,386036.0,14/10/2006 00:00,Jesús
2052,2053,2053,11/01/2006 00:00,Oficina,Venta,Girona,185.0,1730675.0,07/10/2006 00:00,María
2053,2054,2054,11/01/2006 00:00,Oficina,Venta,Tarragona,247.0,1568697.0,14/05/2006 00:00,Luisa
2054,2055,2055,11/01/2006 00:00,Industrial,Alquiler,Barcelona,271.0,1196465.0,05/08/2006 00:00,Jesús
2055,2056,2056,12/01/2006 00:00,Piso,Alquiler,Girona,289.0,2462280.0,05/01/2007 00:00,Jesús
2056,2057,2057,12/01/2006 00:00,Industrial,Alquiler,Barcelona,54.0,419256.0,30/11/2006 00:00,María
2057,2058,2058,13/01/2006 00:00,Industrial,Alquiler,Tarragona,122.0,1184376.0,03/10/2006 00:00,Luisa
2058,2059,2059,13/01/2006 00:00,Oficina,Alquiler,Barcelona,98.0,738430.0,28/12/2006 00:00,Luisa
2059,2060,2060,13/01/2006 00:00,Oficina,Venta,Barcelona,207.0,1437408.0,21/08/2006 00:00,María
2060,2061,2061,13/01/2006 00:00,Suelo,Venta,Lleida,261.0,1615851.0,25/12/2006 00:00,Jesús
2061,2062,2062,13/01/2006 00:00,Local,Alquiler,Lleida,54.0,466722.0,21/05/2006 00:00,Jesús
2062,2063,2063,13/01/2006 00:00,Suelo,Venta,Barcelona,274.0,1450556.0,03/09/2006 00:00,María
2063,2064,2064,14/01/2006 00:00,Industrial,Alquiler,Barcelona,144.0,1331856.0,19/12/2006 00:00,Luisa
2064,2065,2065,14/01/2006 00:00,Casa,Venta,Tarragona,148.0,873200.0,26/09/2006 00:00,Pedro
2065,2066,2066,14/01/2006 00:00,Local,Alquiler,Girona,165.0,1461570.0,17/10/2006 00:00,Carmen
2066,2067,2067,14/01/2006 00:00,Oficina,Alquiler,Lleida,129.0,562827.0,16/11/2006 00:00,Joaquín
2067,2068,2068,14/01/2006 00:00,Local,Alquiler,Lleida,255.0,2494410.0,22/11/2006 00:00,Luisa
2068,2069,2069,15/01/2006 00:00,Oficina,Alquiler,Barcelona,199.0,1685132.0,07/11/2006 00:00,Joaquín
2069,2070,2070,2030-05-19 00:00:00,Suelo,Venta,Barcelona,245.0,2399040.0,31/05/2006 00:00,Joaquín
2070,2071,2071,15/01/2006 00:00,Oficina,Alquiler,Lleida,272.0,2487712.0,25/04/2006 00:00,Carmen
2071,2072,2072,15/01/2006 00:00,Casa,Venta,Barcelona,93.0,808170.0,03/07/2006 00:00,Jesús
2072,2073,2073,15/01/2006 00:00,Casa,Venta,Girona,239.0,2030783.0,16/12/2006 00:00,María
2073,2074,2074,16/01/2006 00:00,Industrial,Venta,Barcelona,80.0,363280.0,19/12/2006 00:00,Pedro
2074,2075,2075,16/01/2006 00:00,Local,Venta,Lleida,209.0,1355365.0,01/07/2006 00:00,Joaquín
2075,2076,2076,17/01/2006 00:00,Piso,Venta,Barcelona,267.0,1074675.0,20/10/2006 00:00,Carmen
2076,2077,2077,17/01/2006 00:00,Industrial,Alquiler,Lleida,246.0,2398008.0,22/05/2006 00:00,Jesús
2077,2078,2078,17/01/2006 00:00,Oficina,Alquiler,Barcelona,123.0,609342.0,10/05/2006 00:00,Carmen
2078,2079,2079,17/01/2006 00:00,Industrial,Alquiler,Barcelona,221.0,1411969.0,26/07/2006 00:00,Pedro
2079,2080,2080,18/01/2006 00:00,Suelo,Venta,Girona,234.0,2049606.0,21/04/2006 00:00,María
2080,2081,2081,18/01/2006 00:00,Local,Venta,Girona,66.0,500610.0,15/05/2006 00:00,Luisa
2081,2082,2082,19/01/2006 00:00,Piso,Alquiler,Tarragona,114.0,938562.0,16/06/2006 00:00,María
2082,2083,2083,19/01/2006 00:00,Piso,Venta,Girona,267.0,2245203.0,28/07/2006 00:00,María
2083,2084,2084,19/01/2006 00:00,Parking,Alquiler,Girona,188.0,1422220.0,20/07/2006 00:00,María
2084,2085,2085,19/01/2006 00:00,Industrial,Venta,Girona,296.0,2387832.0,28/06/2006 00:00,María
2085,2086,2086,20/01/2006 00:00,Local,Alquiler,Girona,256.0,1428480.0,26/06/2006 00:00,Pedro
2086,2087,2087,20/01/2006 00:00,Parking,Alquiler,Barcelona,265.0,2119735.0,15/10/2006 00:00,Pedro
2087,2088,2088,21/01/2006 00:00,Industrial,Venta,Lleida,101.0,674276.0,30/10/2006 00:00,Luisa
2088,2089,2089,21/01/2006 00:00,Suelo,Alquiler,Tarragona,41.0,255061.0,15/12/2006 00:00,Pedro
2089,2090,2090,21/01/2006 00:00,Suelo,Alquiler,Lleida,178.0,1104846.0,08/06/2006 00:00,Jesús
2090,2091,2091,23/01/2006 00:00,Suelo,Venta,Lleida,171.0,1298403.0,31/08/2006 00:00,Carmen
2091,2092,2092,23/01/2006 00:00,Suelo,Venta,Girona,85.0,472685.0,01/09/2006 00:00,Pedro
2092,2093,2093,23/01/2006 00:00,Industrial,Alquiler,Tarragona,293.0,1182841.0,15/06/2006 00:00,María
2093,2094,2094,23/01/2006 00:00,Casa,Alquiler,Girona,154.0,1427118.0,03/10/2006 00:00,Pedro
2094,2095,2095,23/01/2006 00:00,Local,Venta,Lleida,40.0,272880.0,01/09/2006 00:00,María
2095,2096,2096,23/01/2006 00:00,Local,Alquiler,Lleida,137.0,831316.0,11/11/2006 00:00,Jesús
2096,2097,2097,23/01/2006 00:00,Local,Alquiler,Tarragona,190.0,1469460.0,10/01/2007 00:00,Carmen
2097,2098,2098,24/01/2006 00:00,Oficina,Alquiler,Girona,123.0,1133199.0,23/09/2006 00:00,Luisa
2098,2099,2099,24/01/2006 00:00,Local,Venta,Lleida,144.0,1247760.0,03/08/2006 00:00,Luisa
2099,2100,2100,24/01/2006 00:00,Casa,Venta,Lleida,80.0,727680.0,12/07/2006 00:00,Joaquín
2100,2101,2101,24/01/2006 00:00,Piso,Venta,Tarragona,220.0,1522840.0,02/05/2006 00:00,María
2101,2102,2102,24/01/2006 00:00,Local,Venta,Tarragona,197.0,1489911.0,24/04/2006 00:00,Carmen
2102,2103,2103,25/01/2006 00:00,Casa,Alquiler,Tarragona,229.0,1447509.0,29/04/2006 00:00,Joaquín
2103,2104,2104,25/01/2006 00:00,Oficina,Venta,Barcelona,223.0,1970874.0,08/06/2006 00:00,Joaquín
2104,2105,2105,25/01/2006 00:00,Oficina,Alquiler,Lleida,237.0,1438827.0,12/05/2006 00:00,Pedro
2105,2106,2106,25/01/2006 00:00,Parking,Alquiler,Tarragona,212.0,1440540.0,10/10/2006 00:00,Jesús
2106,2107,2107,25/01/2006 00:00,Industrial,Venta,Lleida,84.0,816228.0,22/12/2006 00:00,Jesús
2107,2108,2108,26/01/2006 00:00,Oficina,Venta,Tarragona,139.0,1197485.0,24/01/2007 00:00,Pedro
2108,2109,2109,26/01/2006 00:00,Casa,Venta,Lleida,91.0,528892.0,14/12/2006 00:00,María
2109,2110,2110,26/01/2006 00:00,Suelo,Alquiler,Barcelona,273.0,1528254.0,15/06/2006 00:00,Pedro
2110,2111,2111,26/01/2006 00:00,Oficina,Venta,Lleida,261.0,2233899.0,29/10/2006 00:00,Luisa
2111,2112,2112,26/01/2006 00:00,Parking,Venta,Tarragona,81.0,709560.0,28/06/2006 00:00,Joaquín
2112,2113,2113,26/01/2006 00:00,Oficina,Venta,Lleida,258.0,2111472.0,31/05/2006 00:00,Joaquín
2113,2114,2114,27/01/2006 00:00,Oficina,Alquiler,Lleida,136.0,656744.0,15/05/2006 00:00,Luisa
2114,2115,2115,28/01/2006 00:00,Casa,Alquiler,Tarragona,254.0,1713992.0,08/07/2006 00:00,Pedro
2115,2116,2116,28/01/2006 00:00,Parking,Alquiler,Tarragona,294.0,1355046.0,02/10/2006 00:00,Jesús
2116,2117,2117,29/01/2006 00:00,Suelo,Alquiler,Lleida,95.0,748790.0,08/01/2007 00:00,Luisa
2117,2118,2118,29/01/2006 00:00,Industrial,Venta,Lleida,246.0,1285842.0,09/08/2006 00:00,Jesús
2118,2119,2119,29/01/2006 00:00,Suelo,Alquiler,Girona,98.0,509600.0,10/11/2006 00:00,Pedro
2119,2120,2120,30/01/2006 00:00,Oficina,Alquiler,Girona,75.0,378900.0,16/12/2006 00:00,Carmen
2120,2121,2121,30/01/2006 00:00,Industrial,Alquiler,Tarragona,169.0,810186.0,05/12/2006 00:00,Joaquín
2121,2122,2122,30/01/2006 00:00,Oficina,Alquiler,Girona,123.0,757434.0,23/08/2006 00:00,Pedro
2122,2123,2123,31/01/2006 00:00,Local,Venta,Barcelona,56.0,550816.0,03/12/2006 00:00,Jesús
2123,2124,2124,01/02/2006 00:00,Parking,Venta,Lleida,89.0,475171.0,12/10/2006 00:00,Luisa
2124,2125,2125,01/02/2006 00:00,Casa,Venta,Barcelona,95.0,650750.0,24/09/2006 00:00,Carmen
2125,2126,2126,01/02/2006 00:00,Piso,Venta,Barcelona,252.0,2381400.0,13/06/2006 00:00,María
2126,2127,2127,01/02/2006 00:00,Piso,Venta,Lleida,157.0,1409546.0,05/01/2007 00:00,Pedro
2127,2128,2128,02/02/2006 00:00,Parking,Venta,Lleida,264.0,2181432.0,25/12/2006 00:00,María
2128,2129,2129,02/02/2006 00:00,Casa,Alquiler,Barcelona,234.0,1286766.0,12/10/2006 00:00,Luisa
2129,2130,2130,02/02/2006 00:00,Piso,Venta,Lleida,168.0,928368.0,25/12/2006 00:00,Jesús
2130,2131,2131,02/02/2006 00:00,Oficina,Alquiler,Tarragona,288.0,1820448.0,13/11/2006 00:00,Joaquín
2131,2132,2132,03/02/2006 00:00,Suelo,Alquiler,Tarragona,210.0,1482810.0,23/11/2006 00:00,Carmen
2132,2133,2133,03/02/2006 00:00,Casa,Venta,Barcelona,40.0,190280.0,22/11/2006 00:00,Joaquín
2133,2134,2134,03/02/2006 00:00,Parking,Venta,Lleida,235.0,2290545.0,22/08/2006 00:00,Carmen
2134,2135,2135,04/02/2006 00:00,Industrial,Alquiler,Tarragona,283.0,1709037.0,14/07/2006 00:00,Carmen
2135,2136,2136,04/02/2006 00:00,Piso,Venta,Tarragona,68.0,669664.0,29/05/2006 00:00,Jesús
2136,2137,2137,04/02/2006 00:00,Local,Venta,Tarragona,216.0,1204200.0,17/01/2007 00:00,Joaquín
2137,2138,2138,04/02/2006 00:00,Parking,Venta,Girona,108.0,1041120.0,07/05/2006 00:00,Pedro
2138,2139,2139,05/02/2006 00:00,Industrial,Alquiler,Lleida,129.0,1140876.0,02/07/2006 00:00,Pedro
2139,2140,2140,05/02/2006 00:00,Piso,Alquiler,Lleida,194.0,1315126.0,11/09/2006 00:00,Luisa
2140,2141,2141,06/02/2006 00:00,Industrial,Alquiler,Lleida,65.0,272545.0,23/06/2006 00:00,Carmen
2141,2142,2142,06/02/2006 00:00,Suelo,Alquiler,Tarragona,88.0,808192.0,17/01/2007 00:00,Carmen
2142,2143,2143,06/02/2006 00:00,Parking,Alquiler,Tarragona,124.0,536672.0,30/01/2007 00:00,María
2143,2144,2144,07/02/2006 00:00,Piso,Alquiler,Tarragona,218.0,1677728.0,19/05/2006 00:00,Pedro
2144,2145,2145,07/02/2006 00:00,Oficina,Venta,Tarragona,46.0,224342.0,14/06/2006 00:00,Jesús
2145,2146,2146,07/02/2006 00:00,Piso,Venta,Tarragona,95.0,570760.0,01/07/2006 00:00,María
2146,2147,2147,07/02/2006 00:00,Casa,Venta,Barcelona,104.0,682240.0,30/08/2006 00:00,Jesús
2147,2148,2148,07/02/2006 00:00,Oficina,Alquiler,Tarragona,206.0,1747292.0,11/06/2006 00:00,Carmen
2148,2149,2149,08/02/2006 00:00,Oficina,Alquiler,Barcelona,142.0,693244.0,19/09/2006 00:00,Jesús
2149,2150,2150,08/02/2006 00:00,Industrial,Alquiler,Barcelona,211.0,1155436.0,27/12/2006 00:00,Pedro
2150,2151,2151,09/02/2006 00:00,Local,Venta,Lleida,43.0,303365.0,24/12/2006 00:00,Pedro
2151,2152,2152,09/02/2006 00:00,Piso,Venta,Barcelona,293.0,1298869.0,11/07/2006 00:00,Jesús
2152,2153,2153,09/02/2006 00:00,Parking,Venta,Barcelona,227.0,2001232.0,06/12/2006 00:00,María
2153,2154,2154,09/02/2006 00:00,Oficina,Venta,Girona,200.0,1539800.0,25/12/2006 00:00,Carmen
2154,2155,2155,09/02/2006 00:00,Industrial,Alquiler,Girona,252.0,1949220.0,20/10/2006 00:00,Carmen
2155,2156,2156,09/02/2006 00:00,Industrial,Alquiler,Tarragona,259.0,1627556.0,30/05/2006 00:00,María
2156,2157,2157,10/02/2006 00:00,Casa,Venta,Tarragona,254.0,1522222.0,05/02/2007 00:00,María
2157,2158,2158,11/02/2006 00:00,Casa,Venta,Tarragona,96.0,652896.0,07/11/2006 00:00,Joaquín
2158,2159,2159,11/02/2006 00:00,Oficina,Venta,Barcelona,233.0,1157544.0,10/06/2006 00:00,Jesús
2159,2160,2160,12/02/2006 00:00,Piso,Alquiler,Tarragona,118.0,734786.0,19/07/2006 00:00,Joaquín
2160,2161,2161,12/02/2006 00:00,Parking,Venta,Lleida,210.0,1511160.0,21/10/2006 00:00,Luisa
2161,2162,2162,12/02/2006 00:00,Piso,Alquiler,Barcelona,184.0,864248.0,18/07/2006 00:00,María
2162,2163,2163,12/02/2006 00:00,Piso,Alquiler,Lleida,141.0,1401822.0,29/05/2006 00:00,María
2163,2164,2164,12/02/2006 00:00,Oficina,Venta,Tarragona,62.0,506540.0,08/10/2006 00:00,Joaquín
2164,2165,2165,13/02/2006 00:00,Casa,Venta,Barcelona,83.0,444299.0,18/01/2007 00:00,Joaquín
2165,2166,2166,14/02/2006 00:00,Parking,Alquiler,Girona,131.0,1163542.0,18/01/2007 00:00,Luisa
2166,2167,2167,15/02/2006 00:00,Suelo,Venta,Barcelona,149.0,1436211.0,01/02/2007 00:00,María
2167,2168,2168,15/02/2006 00:00,Piso,Alquiler,Tarragona,84.0,481992.0,28/07/2006 00:00,Jesús
2168,2169,2169,15/02/2006 00:00,Suelo,Venta,Tarragona,227.0,2069786.0,16/10/2006 00:00,Luisa
2169,2170,2170,15/02/2006 00:00,Parking,Alquiler,Tarragona,132.0,973764.0,19/05/2006 00:00,Joaquín
2170,2171,2171,16/02/2006 00:00,Industrial,Alquiler,Barcelona,114.0,636918.0,10/01/2007 00:00,Luisa
2171,2172,2172,16/02/2006 00:00,Industrial,Alquiler,Lleida,201.0,1733022.0,08/09/2006 00:00,Pedro
2172,2173,2173,16/02/2006 00:00,Oficina,Venta,Tarragona,279.0,2331324.0,02/08/2006 00:00,Joaquín
2173,2174,2174,16/02/2006 00:00,Suelo,Venta,Lleida,188.0,1541976.0,19/07/2006 00:00,Joaquín
2174,2175,2175,16/02/2006 00:00,Casa,Alquiler,Lleida,117.0,561132.0,08/10/2006 00:00,Luisa
2175,2176,2176,16/02/2006 00:00,Suelo,Alquiler,Tarragona,276.0,1302720.0,09/11/2006 00:00,María
2176,2177,2177,17/02/2006 00:00,Suelo,Alquiler,Barcelona,78.0,366132.0,20/11/2006 00:00,Jesús
2177,2178,2178,17/02/2006 00:00,Industrial,Venta,Girona,271.0,2108109.0,24/12/2006 00:00,Pedro
2178,2179,2179,17/02/2006 00:00,Oficina,Venta,Girona,127.0,928243.0,25/05/2006 00:00,María
2179,2180,2180,17/02/2006 00:00,Piso,Alquiler,Tarragona,101.0,673670.0,05/07/2006 00:00,Pedro
2180,2181,2181,17/02/2006 00:00,Suelo,Venta,Lleida,153.0,1140156.0,30/06/2006 00:00,Joaquín
2181,2182,2182,18/02/2006 00:00,Industrial,Venta,Tarragona,126.0,1031058.0,13/09/2006 00:00,Carmen
2182,2183,2183,18/02/2006 00:00,Local,Venta,Tarragona,55.0,262185.0,02/02/2007 00:00,Joaquín
2183,2184,2184,18/02/2006 00:00,Suelo,Alquiler,Tarragona,107.0,839522.0,11/08/2006 00:00,Luisa
2184,2185,2185,18/02/2006 00:00,Local,Alquiler,Girona,88.0,770968.0,27/10/2006 00:00,Luisa
2185,2186,2186,20/02/2006 00:00,Parking,Alquiler,Barcelona,228.0,1815336.0,10/06/2006 00:00,Jesús
2186,2187,2187,20/02/2006 00:00,Industrial,Alquiler,Tarragona,71.0,342078.0,28/12/2006 00:00,Pedro
2187,2188,2188,20/02/2006 00:00,Oficina,Venta,Girona,245.0,1660120.0,26/11/2006 00:00,Pedro
2188,2189,2189,20/02/2006 00:00,Local,Venta,Girona,271.0,1647409.0,12/01/2007 00:00,Pedro
2189,2190,2190,20/02/2006 00:00,Piso,Venta,Tarragona,217.0,1912638.0,22/10/2006 00:00,Luisa
2190,2191,2191,20/02/2006 00:00,Casa,Alquiler,Tarragona,88.0,544896.0,08/12/2006 00:00,Carmen
2191,2192,2192,21/02/2006 00:00,Casa,Venta,Lleida,249.0,1307250.0,20/11/2006 00:00,Luisa
2192,2193,2193,21/02/2006 00:00,Parking,Alquiler,Barcelona,260.0,2470000.0,27/05/2006 00:00,Luisa
2193,2194,2194,21/02/2006 00:00,Local,Alquiler,Tarragona,154.0,1109262.0,06/06/2006 00:00,Carmen
2194,2195,2195,22/02/2006 00:00,Casa,Venta,Lleida,168.0,850752.0,12/07/2006 00:00,Joaquín
2195,2196,2196,22/02/2006 00:00,Oficina,Alquiler,Barcelona,64.0,319616.0,06/07/2006 00:00,Carmen
2196,2197,2197,22/02/2006 00:00,Oficina,Venta,Lleida,160.0,800160.0,12/10/2006 00:00,Jesús
2197,2198,2198,22/02/2006 00:00,Local,Venta,Barcelona,110.0,704770.0,17/01/2007 00:00,Pedro
2198,2199,2199,22/02/2006 00:00,Industrial,Venta,Tarragona,193.0,982563.0,26/05/2006 00:00,Pedro
2199,2200,2200,23/02/2006 00:00,Casa,Venta,Girona,272.0,1586032.0,23/01/2007 00:00,María
2200,2201,2201,24/02/2006 00:00,Industrial,Alquiler,Barcelona,257.0,1598283.0,03/02/2007 00:00,Luisa
2201,2202,2202,24/02/2006 00:00,Parking,Venta,Barcelona,135.0,764505.0,10/06/2006 00:00,Pedro
2202,2203,2203,24/02/2006 00:00,Casa,Alquiler,Tarragona,78.0,443976.0,17/07/2006 00:00,Jesús
2203,2204,2204,27/02/2006 00:00,Industrial,Alquiler,Tarragona,81.0,788697.0,18/08/2006 00:00,Luisa
2204,2205,2205,27/02/2006 00:00,Industrial,Venta,Lleida,166.0,685082.0,02/02/2007 00:00,Joaquín
2205,2206,2206,28/02/2006 00:00,Casa,Venta,Girona,121.0,1002122.0,13/07/2006 00:00,Pedro
2206,2207,2207,28/02/2006 00:00,Casa,Venta,Barcelona,281.0,2577332.0,03/07/2006 00:00,Carmen
2207,2208,2208,28/02/2006 00:00,Industrial,Venta,Tarragona,100.0,888900.0,02/08/2006 00:00,Joaquín
2208,2209,2209,01/03/2006 00:00,Oficina,Venta,Tarragona,296.0,1761200.0,13/02/2007 00:00,Joaquín
2209,2210,2210,01/03/2006 00:00,Local,Alquiler,Lleida,240.0,1706400.0,29/08/2006 00:00,Pedro
2210,2211,2211,01/03/2006 00:00,Local,Venta,Lleida,146.0,1095146.0,21/10/2006 00:00,María
2211,2212,2212,01/03/2006 00:00,Local,Venta,Barcelona,287.0,1351196.0,18/06/2006 00:00,Jesús
2212,2213,2213,02/03/2006 00:00,Suelo,Alquiler,Girona,97.0,493924.0,21/01/2007 00:00,Luisa
2213,2214,2214,02/03/2006 00:00,Industrial,Venta,Girona,249.0,1882440.0,16/12/2006 00:00,Carmen
2214,2215,2215,02/03/2006 00:00,Suelo,Alquiler,Lleida,141.0,659316.0,14/10/2006 00:00,Luisa
2215,2216,2216,03/03/2006 00:00,Casa,Alquiler,Girona,125.0,657500.0,02/03/2007 00:00,Carmen
2216,2217,2217,03/03/2006 00:00,Local,Venta,Tarragona,130.0,703950.0,28/10/2006 00:00,María
2217,2218,2218,03/03/2006 00:00,Casa,Alquiler,Barcelona,243.0,1918728.0,26/07/2006 00:00,Luisa
2218,2219,2219,03/03/2006 00:00,Oficina,Alquiler,Lleida,74.0,697746.0,11/01/2007 00:00,Carmen
2219,2220,2220,04/03/2006 00:00,Suelo,Alquiler,Lleida,48.0,348720.0,26/11/2006 00:00,Luisa
2220,2221,2221,04/03/2006 00:00,Parking,Alquiler,Girona,269.0,1908286.0,29/01/2007 00:00,Jesús
2221,2222,2222,04/03/2006 00:00,Industrial,Venta,Girona,201.0,1929198.0,16/08/2006 00:00,María
2222,2223,2223,04/03/2006 00:00,Piso,Alquiler,Girona,99.0,927927.0,04/09/2006 00:00,María
2223,2224,2224,05/03/2006 00:00,Parking,Venta,Barcelona,293.0,1996209.0,26/07/2006 00:00,Jesús
2224,2225,2225,05/03/2006 00:00,Suelo,Venta,Tarragona,243.0,1552041.0,03/12/2006 00:00,Luisa
2225,2226,2226,05/03/2006 00:00,Oficina,Alquiler,Girona,177.0,980934.0,11/09/2006 00:00,Luisa
2226,2227,2227,06/03/2006 00:00,Casa,Venta,Girona,131.0,732028.0,04/07/2006 00:00,Pedro
2227,2228,2228,06/03/2006 00:00,Suelo,Venta,Tarragona,176.0,1463264.0,21/12/2006 00:00,Pedro
