0,Referencia,Fecha Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
1926,1926,25/11/2005 00:00,Suelo,Alquiler,Girona,103,557127,08/05/2006 00:00,Carmen
1927,1927,26/11/2005 00:00,Parking,Alquiler,Girona,46,187680,13/11/2006 00:00,Luisa
1928,1928,26/11/2005 00:00,Piso,Alquiler,Tarragona,179,1674903,30/04/2006 00:00,Jesús
1929,1929,26/11/2005 00:00,Piso,Alquiler,Girona,96,854496,28/03/2006 00:00,Pedro
1930,1930,26/11/2005 00:00,Industrial,Alquiler,Tarragona,276,1539252,20/09/2006 00:00,Pedro
1931,1931,27/11/2005 00:00,Casa,Alquiler,Tarragona,288,1228320,23/09/2006 00:00,Jesús
1932,1932,27/11/2005 00:00,Local,Venta,Girona,88,795696,24/05/2006 00:00,María
1933,1933,27/11/2005 00:00,Industrial,Alquiler,Barcelona,180,1688040,07/07/2006 00:00,Luisa
1934,1934,28/11/2005 00:00,Industrial,Alquiler,Tarragona,105,1021230,17/09/2006 00:00,Carmen
1935,1935,28/11/2005 00:00,Industrial,Alquiler,Tarragona,80,405280,29/03/2006 00:00,Carmen
1936,1936,28/11/2005 00:00,Piso,Venta,Barcelona,249,1780350,14/03/2006 00:00,Luisa
1937,1937,28/11/2005 00:00,Suelo,Venta,Girona,188,1265992,21/10/2006 00:00,Luisa
1938,1938,29/11/2005 00:00,Local,Venta,Tarragona,154,783860,10/05/2006 00:00,Carmen
1939,1939,29/11/2005 00:00,Industrial,Alquiler,Girona,137,693631,21/07/2006 00:00,Carmen
1940,1940,30/11/2005 00:00,Industrial,Venta,Girona,102,941154,11/08/2006 00:00,Pedro
1941,1941,30/11/2005 00:00,Casa,Venta,Lleida,172,1701080,06/10/2006 00:00,María
1942,1942,30/11/2005 00:00,Oficina,Alquiler,Girona,113,747947,09/06/2006 00:00,Pedro
1943,1943,01/12/2005 00:00,Oficina,Venta,Lleida,289,1406563,10/08/2006 00:00,Jesús
1944,1944,01/12/2005 00:00,Local,Alquiler,Girona,210,1527120,17/06/2006 00:00,Jesús
1945,1945,03/12/2005 00:00,Local,Venta,Lleida,264,1545720,09/06/2006 00:00,Luisa
1946,1946,03/12/2005 00:00,Piso,Alquiler,Barcelona,264,2147112,10/05/2006 00:00,Joaquín
1947,1947,03/12/2005 00:00,Piso,Alquiler,Lleida,176,1189936,12/08/2006 00:00,Carmen
1948,1948,04/12/2005 00:00,Casa,Alquiler,Barcelona,176,1685904,29/07/2006 00:00,Pedro
1949,1949,05/12/2005 00:00,Piso,Venta,Barcelona,85,693515,31/03/2006 00:00,Luisa
1950,1950,05/12/2005 00:00,Industrial,Venta,Barcelona,67,324213,10/04/2006 00:00,Luisa
1951,1951,05/12/2005 00:00,Industrial,Alquiler,Girona,162,753786,26/09/2006 00:00,Jesús
1952,1952,06/12/2005 00:00,Casa,Alquiler,Lleida,162,1341684,09/11/2006 00:00,María
1953,1953,06/12/2005 00:00,Parking,Alquiler,Girona,250,2103000,13/09/2006 00:00,Jesús
1954,1954,06/12/2005 00:00,Industrial,Venta,Lleida,264,1346136,25/10/2006 00:00,Joaquín
1955,1955,07/12/2005 00:00,Casa,Venta,Barcelona,150,753900,30/03/2006 00:00,María
1956,1956,07/12/2005 00:00,Industrial,Venta,Girona,202,1028382,07/05/2006 00:00,Pedro
1957,1957,08/12/2005 00:00,Oficina,Alquiler,Barcelona,293,2868470,18/03/2006 00:00,Luisa
1958,1958,09/12/2005 00:00,Parking,Alquiler,Lleida,296,1536832,22/08/2006 00:00,Joaquín
1959,1959,09/12/2005 00:00,Casa,Venta,Tarragona,203,1002211,04/10/2006 00:00,María
1960,1960,09/12/2005 00:00,Industrial,Venta,Tarragona,287,2446962,10/11/2006 00:00,María
1961,1961,09/12/2005 00:00,Suelo,Venta,Barcelona,171,807120,21/11/2006 00:00,Pedro
1962,1962,11/12/2005 00:00,Suelo,Venta,Barcelona,238,2203166,01/05/2006 00:00,Carmen
1963,1963,12/12/2005 00:00,Oficina,Alquiler,Tarragona,117,536679,19/07/2006 00:00,Joaquín
1964,1964,13/12/2005 00:00,Piso,Venta,Girona,116,804344,29/04/2006 00:00,María
1965,1965,13/12/2005 00:00,Parking,Alquiler,Lleida,57,293949,06/11/2006 00:00,Pedro
1966,1966,13/12/2005 00:00,Local,Venta,Barcelona,66,270996,04/07/2006 00:00,Luisa
1967,1967,14/12/2005 00:00,Casa,Venta,Lleida,216,2046384,03/07/2006 00:00,Pedro
1968,1968,15/12/2005 00:00,Local,Venta,Lleida,218,1732446,05/10/2006 00:00,Jesús
1969,1969,16/12/2005 00:00,Piso,Venta,Barcelona,259,1842785,19/07/2006 00:00,María
1970,1970,16/12/2005 00:00,Casa,Venta,Barcelona,106,856692,12/06/2006 00:00,María
1971,1971,16/12/2005 00:00,Oficina,Alquiler,Girona,135,857925,25/06/2006 00:00,Joaquín
1972,1972,17/12/2005 00:00,Casa,Alquiler,Tarragona,154,814968,26/11/2006 00:00,María
1973,1973,17/12/2005 00:00,Parking,Venta,Girona,67,490507,01/04/2006 00:00,María
1974,1974,17/12/2005 00:00,Parking,Alquiler,Girona,57,387828,25/03/2006 00:00,Luisa
1975,1975,17/12/2005 00:00,Suelo,Alquiler,Barcelona,147,907137,19/06/2006 00:00,Jesús
1976,1976,17/12/2005 00:00,Local,Venta,Barcelona,165,1393095,15/12/2006 00:00,Carmen
1977,1977,18/12/2005 00:00,Local,Alquiler,Tarragona,207,1395387,18/05/2006 00:00,Luisa
1978,1978,19/12/2005 00:00,Casa,Venta,Tarragona,162,696762,06/07/2006 00:00,Pedro
1979,1979,20/12/2005 00:00,Industrial,Alquiler,Barcelona,238,2136288,01/09/2006 00:00,María
1980,1980,20/12/2005 00:00,Local,Venta,Lleida,281,2671748,18/12/2006 00:00,Carmen
1981,1981,20/12/2005 00:00,Local,Alquiler,Girona,49,425565,06/05/2006 00:00,Joaquín
1982,1982,21/12/2005 00:00,Piso,Venta,Barcelona,248,1036392,03/12/2006 00:00,Luisa
1983,1983,21/12/2005 00:00,Suelo,Alquiler,Barcelona,243,2390634,26/06/2006 00:00,Luisa
1984,1984,21/12/2005 00:00,Oficina,Venta,Tarragona,110,701250,11/11/2006 00:00,Luisa
1985,1985,21/12/2005 00:00,Piso,Venta,Tarragona,289,2789428,29/04/2006 00:00,Pedro
1986,1986,21/12/2005 00:00,Oficina,Alquiler,Barcelona,190,940500,11/12/2006 00:00,Joaquín
1987,1987,21/12/2005 00:00,Parking,Alquiler,Girona,139,875978,04/05/2006 00:00,Jesús
1988,1988,22/12/2005 00:00,Industrial,Alquiler,Girona,210,1770930,20/04/2006 00:00,María
1989,1989,22/12/2005 00:00,Casa,Venta,Barcelona,276,2548584,13/10/2006 00:00,Jesús
1990,1990,22/12/2005 00:00,Suelo,Alquiler,Tarragona,203,2021880,29/04/2006 00:00,Joaquín
1991,1991,22/12/2005 00:00,Oficina,Venta,Tarragona,274,2456958,03/10/2006 00:00,Jesús
1992,1992,22/12/2005 00:00,Industrial,Venta,Lleida,116,984144,04/06/2006 00:00,Luisa
1993,1993,23/12/2005 00:00,Local,Venta,Girona,299,2110342,13/04/2006 00:00,Jesús
1994,1994,23/12/2005 00:00,Casa,Venta,Girona,86,651192,23/04/2006 00:00,Luisa
1995,1995,23/12/2005 00:00,Local,Alquiler,Barcelona,267,2263626,04/07/2006 00:00,Pedro
1996,1996,23/12/2005 00:00,Industrial,Venta,Tarragona,178,1642584,18/12/2006 00:00,Luisa
1997,1997,23/12/2005 00:00,Casa,Venta,Tarragona,206,1058840,02/04/2006 00:00,Jesús
1998,1998,24/12/2005 00:00,Local,Venta,Tarragona,264,2303928,17/04/2006 00:00,Luisa
1999,1999,24/12/2005 00:00,Piso,Venta,Tarragona,243,1693710,23/05/2006 00:00,Pedro
2000,2000,25/12/2005 00:00,Oficina,Venta,Tarragona,96,456672,01/07/2006 00:00,Pedro
2001,2001,25/12/2005 00:00,Suelo,Venta,Barcelona,265,1348055,19/07/2006 00:00,Joaquín
2002,2002,25/12/2005 00:00,Casa,Venta,Barcelona,283,1653852,28/08/2006 00:00,María
2003,2003,26/12/2005 00:00,Piso,Alquiler,Tarragona,300,1432500,21/06/2006 00:00,María
2004,2004,26/12/2005 00:00,Oficina,Alquiler,Barcelona,56,296856,06/06/2006 00:00,María
2005,2005,26/12/2005 00:00,Industrial,Alquiler,Lleida,142,629628,20/04/2006 00:00,Luisa
2006,2006,27/12/2005 00:00,Parking,Venta,Girona,272,1774528,21/06/2006 00:00,Jesús
2007,2007,27/12/2005 00:00,Oficina,Alquiler,Barcelona,54,402462,06/10/2006 00:00,Pedro
2008,2008,27/12/2005 00:00,Casa,Alquiler,Barcelona,221,1401361,30/03/2006 00:00,Jesús
2009,2009,27/12/2005 00:00,Parking,Alquiler,Tarragona,137,927627,05/12/2006 00:00,Pedro
2010,2010,27/12/2005 00:00,Piso,Venta,Barcelona,158,1040746,25/09/2006 00:00,Luisa
2011,2011,28/12/2005 00:00,Oficina,Venta,Lleida,259,1555813,17/09/2006 00:00,Carmen
2012,2012,30/12/2005 00:00,Piso,Venta,Tarragona,94,924866,23/12/2006 00:00,Jesús
2013,2013,30/12/2005 00:00,Casa,Alquiler,Lleida,137,740211,12/12/2006 00:00,Pedro
2014,2014,30/12/2005 00:00,Oficina,Alquiler,Girona,227,2029607,20/10/2006 00:00,Carmen
2015,2015,30/12/2005 00:00,Parking,Venta,Girona,262,1407726,01/11/2006 00:00,María
2016,2016,31/12/2005 00:00,Casa,Alquiler,Girona,284,2815292,07/12/2006 00:00,Jesús
2017,2017,31/12/2005 00:00,Parking,Alquiler,Barcelona,202,1329968,22/10/2006 00:00,María
2018,2018,01/01/2006 00:00,Industrial,Venta,Barcelona,75,545925,08/09/2006 00:00,Joaquín
2019,2019,01/01/2006 00:00,Parking,Alquiler,Tarragona,204,1347420,13/07/2006 00:00,Jesús
2020,2020,01/01/2006 00:00,Piso,Alquiler,Lleida,80,322960,28/12/2006 00:00,Pedro
2021,2021,01/01/2006 00:00,Oficina,Alquiler,Lleida,150,873000,17/12/2006 00:00,Jesús
2022,2022,02/01/2006 00:00,Industrial,Venta,Tarragona,129,588756,05/09/2006 00:00,Carmen
2023,2023,02/01/2006 00:00,Local,Venta,Girona,141,763233,26/12/2006 00:00,Luisa
2024,2024,02/01/2006 00:00,Casa,Alquiler,Girona,271,2471249,04/04/2006 00:00,Joaquín
2025,2025,02/01/2006 00:00,Local,Alquiler,Lleida,277,1499678,03/11/2006 00:00,Luisa
2026,2026,03/01/2006 00:00,Oficina,Alquiler,Barcelona,216,1109808,24/06/2006 00:00,Joaquín
2027,2027,03/01/2006 00:00,Industrial,Venta,Girona,41,368959,29/08/2006 00:00,Carmen
2028,2028,03/01/2006 00:00,Local,Venta,Barcelona,122,680760,01/05/2006 00:00,María
2029,2029,03/01/2006 00:00,Local,Alquiler,Barcelona,179,1176209,29/06/2006 00:00,Carmen
2030,2030,03/01/2006 00:00,Casa,Alquiler,Barcelona,229,2219468,12/07/2006 00:00,Luisa
2031,2031,03/01/2006 00:00,Parking,Venta,Lleida,233,1450425,16/07/2006 00:00,Luisa
2032,2032,03/01/2006 00:00,Industrial,Venta,Girona,116,616192,21/05/2006 00:00,María
2033,2033,03/01/2006 00:00,Casa,Alquiler,Girona,155,1247750,11/09/2006 00:00,María
2034,2034,05/01/2006 00:00,Casa,Alquiler,Girona,163,761047,16/10/2006 00:00,Luisa
2035,2035,05/01/2006 00:00,Industrial,Venta,Lleida,289,1809140,12/09/2006 00:00,Joaquín
2036,2036,05/01/2006 00:00,Parking,Venta,Barcelona,90,446940,26/06/2006 00:00,María
2037,2037,06/01/2006 00:00,Local,Venta,Barcelona,110,700700,20/04/2006 00:00,Pedro
2038,2038,06/01/2006 00:00,Local,Alquiler,Barcelona,283,2107784,19/04/2006 00:00,María
2039,2039,06/01/2006 00:00,Parking,Venta,Barcelona,199,1139076,21/06/2006 00:00,Joaquín
2040,2040,07/01/2006 00:00,Oficina,Alquiler,Lleida,207,2014110,01/11/2006 00:00,Joaquín
2041,2041,07/01/2006 00:00,Industrial,Venta,Tarragona,120,823200,02/09/2006 00:00,María
2042,2042,08/01/2006 00:00,Suelo,Venta,Barcelona,80,539280,01/08/2006 00:00,María
2043,2043,08/01/2006 00:00,Casa,Alquiler,Girona,280,2346400,07/05/2006 00:00,María
2044,2044,08/01/2006 00:00,Suelo,Alquiler,Lleida,107,567742,19/09/2006 00:00,Jesús
2045,2045,09/01/2006 00:00,Piso,Alquiler,Tarragona,194,1792560,05/05/2006 00:00,Joaquín
2046,2046,09/01/2006 00:00,Industrial,Alquiler,Girona,256,2331648,26/11/2006 00:00,Luisa
2047,2047,09/01/2006 00:00,Piso,Alquiler,Barcelona,249,2053005,24/07/2006 00:00,Luisa
2048,2048,10/01/2006 00:00,Local,Venta,Tarragona,170,1102280,05/08/2006 00:00,Pedro
2049,2049,10/01/2006 00:00,Casa,Venta,Barcelona,275,1856525,04/09/2006 00:00,Jesús
2050,2050,10/01/2006 00:00,Casa,Alquiler,Barcelona,180,1741320,08/06/2006 00:00,María
2051,2051,11/01/2006 00:00,Parking,Venta,Tarragona,130,1275560,13/11/2006 00:00,María
2052,2052,11/01/2006 00:00,Industrial,Alquiler,Girona,68,386036,14/10/2006 00:00,Jesús
2053,2053,11/01/2006 00:00,Oficina,Venta,Girona,185,1730675,07/10/2006 00:00,María
2054,2054,11/01/2006 00:00,Oficina,Venta,Tarragona,247,1568697,14/05/2006 00:00,Luisa
2055,2055,11/01/2006 00:00,Industrial,Alquiler,Barcelona,271,1196465,05/08/2006 00:00,Jesús
2056,2056,12/01/2006 00:00,Piso,Alquiler,Girona,289,2462280,05/01/2007 00:00,Jesús
2057,2057,12/01/2006 00:00,Industrial,Alquiler,Barcelona,54,419256,30/11/2006 00:00,María
2058,2058,13/01/2006 00:00,Industrial,Alquiler,Tarragona,122,1184376,03/10/2006 00:00,Luisa
2059,2059,13/01/2006 00:00,Oficina,Alquiler,Barcelona,98,738430,28/12/2006 00:00,Luisa
2060,2060,13/01/2006 00:00,Oficina,Venta,Barcelona,207,1437408,21/08/2006 00:00,María
2061,2061,13/01/2006 00:00,Suelo,Venta,Lleida,261,1615851,25/12/2006 00:00,Jesús
2062,2062,13/01/2006 00:00,Local,Alquiler,Lleida,54,466722,21/05/2006 00:00,Jesús
2063,2063,13/01/2006 00:00,Suelo,Venta,Barcelona,274,1450556,03/09/2006 00:00,María
2064,2064,14/01/2006 00:00,Industrial,Alquiler,Barcelona,144,1331856,19/12/2006 00:00,Luisa
2065,2065,14/01/2006 00:00,Casa,Venta,Tarragona,148,873200,26/09/2006 00:00,Pedro
2066,2066,14/01/2006 00:00,Local,Alquiler,Girona,165,1461570,17/10/2006 00:00,Carmen
2067,2067,14/01/2006 00:00,Oficina,Alquiler,Lleida,129,562827,16/11/2006 00:00,Joaquín
2068,2068,14/01/2006 00:00,Local,Alquiler,Lleida,255,2494410,22/11/2006 00:00,Luisa
2069,2069,15/01/2006 00:00,Oficina,Alquiler,Barcelona,199,1685132,07/11/2006 00:00,Joaquín
2070,2070,,Suelo,Venta,Barcelona,245,2399040,31/05/2006 00:00,Joaquín
2071,2071,15/01/2006 00:00,Oficina,Alquiler,Lleida,272,2487712,25/04/2006 00:00,Carmen
2072,2072,15/01/2006 00:00,Casa,Venta,Barcelona,93,808170,03/07/2006 00:00,Jesús
2073,2073,15/01/2006 00:00,Casa,Venta,Girona,239,2030783,16/12/2006 00:00,María
2074,2074,16/01/2006 00:00,Industrial,Venta,Barcelona,80,363280,19/12/2006 00:00,Pedro
2075,2075,16/01/2006 00:00,Local,Venta,Lleida,209,1355365,01/07/2006 00:00,Joaquín
2076,2076,17/01/2006 00:00,Piso,Venta,Barcelona,267,1074675,20/10/2006 00:00,Carmen
2077,2077,17/01/2006 00:00,Industrial,Alquiler,Lleida,246,2398008,22/05/2006 00:00,Jesús
2078,2078,17/01/2006 00:00,Oficina,Alquiler,Barcelona,123,609342,10/05/2006 00:00,Carmen
2079,2079,17/01/2006 00:00,Industrial,Alquiler,Barcelona,221,1411969,26/07/2006 00:00,Pedro
2080,2080,18/01/2006 00:00,Suelo,Venta,Girona,234,2049606,21/04/2006 00:00,María
2081,2081,18/01/2006 00:00,Local,Venta,Girona,66,500610,15/05/2006 00:00,Luisa
2082,2082,19/01/2006 00:00,Piso,Alquiler,Tarragona,114,938562,16/06/2006 00:00,María
2083,2083,19/01/2006 00:00,Piso,Venta,Girona,267,2245203,28/07/2006 00:00,María
2084,2084,19/01/2006 00:00,Parking,Alquiler,Girona,188,1422220,20/07/2006 00:00,María
2085,2085,19/01/2006 00:00,Industrial,Venta,Girona,296,2387832,28/06/2006 00:00,María
2086,2086,20/01/2006 00:00,Local,Alquiler,Girona,256,1428480,26/06/2006 00:00,Pedro
2087,2087,20/01/2006 00:00,Parking,Alquiler,Barcelona,265,2119735,15/10/2006 00:00,Pedro
2088,2088,21/01/2006 00:00,Industrial,Venta,Lleida,101,674276,30/10/2006 00:00,Luisa
2089,2089,21/01/2006 00:00,Suelo,Alquiler,Tarragona,41,255061,15/12/2006 00:00,Pedro
2090,2090,21/01/2006 00:00,Suelo,Alquiler,Lleida,178,1104846,08/06/2006 00:00,Jesús
2091,2091,23/01/2006 00:00,Suelo,Venta,Lleida,171,1298403,31/08/2006 00:00,Carmen
2092,2092,23/01/2006 00:00,Suelo,Venta,Girona,85,472685,01/09/2006 00:00,Pedro
2093,2093,23/01/2006 00:00,Industrial,Alquiler,Tarragona,293,1182841,15/06/2006 00:00,María
2094,2094,23/01/2006 00:00,Casa,Alquiler,Girona,154,1427118,03/10/2006 00:00,Pedro
2095,2095,23/01/2006 00:00,Local,Venta,Lleida,40,272880,01/09/2006 00:00,María
2096,2096,23/01/2006 00:00,Local,Alquiler,Lleida,137,831316,11/11/2006 00:00,Jesús
2097,2097,23/01/2006 00:00,Local,Alquiler,Tarragona,190,1469460,10/01/2007 00:00,Carmen
2098,2098,24/01/2006 00:00,Oficina,Alquiler,Girona,123,1133199,23/09/2006 00:00,Luisa
2099,2099,24/01/2006 00:00,Local,Venta,Lleida,144,1247760,03/08/2006 00:00,Luisa
2100,2100,24/01/2006 00:00,Casa,Venta,Lleida,80,727680,12/07/2006 00:00,Joaquín
2101,2101,24/01/2006 00:00,Piso,Venta,Tarragona,220,1522840,02/05/2006 00:00,María
2102,2102,24/01/2006 00:00,Local,Venta,Tarragona,197,1489911,24/04/2006 00:00,Carmen
2103,2103,25/01/2006 00:00,Casa,Alquiler,Tarragona,229,1447509,29/04/2006 00:00,Joaquín
2104,2104,25/01/2006 00:00,Oficina,Venta,Barcelona,223,1970874,08/06/2006 00:00,Joaquín
2105,2105,25/01/2006 00:00,Oficina,Alquiler,Lleida,237,1438827,12/05/2006 00:00,Pedro
2106,2106,25/01/2006 00:00,Parking,Alquiler,Tarragona,212,1440540,10/10/2006 00:00,Jesús
2107,2107,25/01/2006 00:00,Industrial,Venta,Lleida,84,816228,22/12/2006 00:00,Jesús
2108,2108,26/01/2006 00:00,Oficina,Venta,Tarragona,139,1197485,24/01/2007 00:00,Pedro
2109,2109,26/01/2006 00:00,Casa,Venta,Lleida,91,528892,14/12/2006 00:00,María
2110,2110,26/01/2006 00:00,Suelo,Alquiler,Barcelona,273,1528254,15/06/2006 00:00,Pedro
2111,2111,26/01/2006 00:00,Oficina,Venta,Lleida,261,2233899,29/10/2006 00:00,Luisa
2112,2112,26/01/2006 00:00,Parking,Venta,Tarragona,81,709560,28/06/2006 00:00,Joaquín
2113,2113,26/01/2006 00:00,Oficina,Venta,Lleida,258,2111472,31/05/2006 00:00,Joaquín
2114,2114,27/01/2006 00:00,Oficina,Alquiler,Lleida,136,656744,15/05/2006 00:00,Luisa
2115,2115,28/01/2006 00:00,Casa,Alquiler,Tarragona,254,1713992,08/07/2006 00:00,Pedro
2116,2116,28/01/2006 00:00,Parking,Alquiler,Tarragona,294,1355046,02/10/2006 00:00,Jesús
2117,2117,29/01/2006 00:00,Suelo,Alquiler,Lleida,95,748790,08/01/2007 00:00,Luisa
2118,2118,29/01/2006 00:00,Industrial,Venta,Lleida,246,1285842,09/08/2006 00:00,Jesús
2119,2119,29/01/2006 00:00,Suelo,Alquiler,Girona,98,509600,10/11/2006 00:00,Pedro
2120,2120,30/01/2006 00:00,Oficina,Alquiler,Girona,75,378900,16/12/2006 00:00,Carmen
2121,2121,30/01/2006 00:00,Industrial,Alquiler,Tarragona,169,810186,05/12/2006 00:00,Joaquín
2122,2122,30/01/2006 00:00,Oficina,Alquiler,Girona,123,757434,23/08/2006 00:00,Pedro
2123,2123,31/01/2006 00:00,Local,Venta,Barcelona,56,550816,03/12/2006 00:00,Jesús
2124,2124,01/02/2006 00:00,Parking,Venta,Lleida,89,475171,12/10/2006 00:00,Luisa
2125,2125,01/02/2006 00:00,Casa,Venta,Barcelona,95,650750,24/09/2006 00:00,Carmen
2126,2126,01/02/2006 00:00,Piso,Venta,Barcelona,252,2381400,13/06/2006 00:00,María
2127,2127,01/02/2006 00:00,Piso,Venta,Lleida,157,1409546,05/01/2007 00:00,Pedro
2128,2128,02/02/2006 00:00,Parking,Venta,Lleida,264,2181432,25/12/2006 00:00,María
2129,2129,02/02/2006 00:00,Casa,Alquiler,Barcelona,234,1286766,12/10/2006 00:00,Luisa
2130,2130,02/02/2006 00:00,Piso,Venta,Lleida,168,928368,25/12/2006 00:00,Jesús
2131,2131,02/02/2006 00:00,Oficina,Alquiler,Tarragona,288,1820448,13/11/2006 00:00,Joaquín
2132,2132,03/02/2006 00:00,Suelo,Alquiler,Tarragona,210,1482810,23/11/2006 00:00,Carmen
2133,2133,03/02/2006 00:00,Casa,Venta,Barcelona,40,190280,22/11/2006 00:00,Joaquín
2134,2134,03/02/2006 00:00,Parking,Venta,Lleida,235,2290545,22/08/2006 00:00,Carmen
2135,2135,04/02/2006 00:00,Industrial,Alquiler,Tarragona,283,1709037,14/07/2006 00:00,Carmen
2136,2136,04/02/2006 00:00,Piso,Venta,Tarragona,68,669664,29/05/2006 00:00,Jesús
2137,2137,04/02/2006 00:00,Local,Venta,Tarragona,216,1204200,17/01/2007 00:00,Joaquín
2138,2138,04/02/2006 00:00,Parking,Venta,Girona,108,1041120,07/05/2006 00:00,Pedro
2139,2139,05/02/2006 00:00,Industrial,Alquiler,Lleida,129,1140876,02/07/2006 00:00,Pedro
2140,2140,05/02/2006 00:00,Piso,Alquiler,Lleida,194,1315126,11/09/2006 00:00,Luisa
2141,2141,06/02/2006 00:00,Industrial,Alquiler,Lleida,65,272545,23/06/2006 00:00,Carmen
2142,2142,06/02/2006 00:00,Suelo,Alquiler,Tarragona,88,808192,17/01/2007 00:00,Carmen
2143,2143,06/02/2006 00:00,Parking,Alquiler,Tarragona,124,536672,30/01/2007 00:00,María
2144,2144,07/02/2006 00:00,Piso,Alquiler,Tarragona,218,1677728,19/05/2006 00:00,Pedro
2145,2145,07/02/2006 00:00,Oficina,Venta,Tarragona,46,224342,14/06/2006 00:00,Jesús
2146,2146,07/02/2006 00:00,Piso,Venta,Tarragona,95,570760,01/07/2006 00:00,María
2147,2147,07/02/2006 00:00,Casa,Venta,Barcelona,104,682240,30/08/2006 00:00,Jesús
2148,2148,07/02/2006 00:00,Oficina,Alquiler,Tarragona,206,1747292,11/06/2006 00:00,Carmen
2149,2149,08/02/2006 00:00,Oficina,Alquiler,Barcelona,142,693244,19/09/2006 00:00,Jesús
2150,2150,08/02/2006 00:00,Industrial,Alquiler,Barcelona,211,1155436,27/12/2006 00:00,Pedro
2151,2151,09/02/2006 00:00,Local,Venta,Lleida,43,303365,24/12/2006 00:00,Pedro
2152,2152,09/02/2006 00:00,Piso,Venta,Barcelona,293,1298869,11/07/2006 00:00,Jesús
2153,2153,09/02/2006 00:00,Parking,Venta,Barcelona,227,2001232,06/12/2006 00:00,María
2154,2154,09/02/2006 00:00,Oficina,Venta,Girona,200,1539800,25/12/2006 00:00,Carmen
2155,2155,09/02/2006 00:00,Industrial,Alquiler,Girona,252,1949220,20/10/2006 00:00,Carmen
2156,2156,09/02/2006 00:00,Industrial,Alquiler,Tarragona,259,1627556,30/05/2006 00:00,María
2157,2157,10/02/2006 00:00,Casa,Venta,Tarragona,254,1522222,05/02/2007 00:00,María
2158,2158,11/02/2006 00:00,Casa,Venta,Tarragona,96,652896,07/11/2006 00:00,Joaquín
2159,2159,11/02/2006 00:00,Oficina,Venta,Barcelona,233,1157544,10/06/2006 00:00,Jesús
2160,2160,12/02/2006 00:00,Piso,Alquiler,Tarragona,118,734786,19/07/2006 00:00,Joaquín
2161,2161,12/02/2006 00:00,Parking,Venta,Lleida,210,1511160,21/10/2006 00:00,Luisa
2162,2162,12/02/2006 00:00,Piso,Alquiler,Barcelona,184,864248,18/07/2006 00:00,María
2163,2163,12/02/2006 00:00,Piso,Alquiler,Lleida,141,1401822,29/05/2006 00:00,María
2164,2164,12/02/2006 00:00,Oficina,Venta,Tarragona,62,506540,08/10/2006 00:00,Joaquín
2165,2165,13/02/2006 00:00,Casa,Venta,Barcelona,83,444299,18/01/2007 00:00,Joaquín
2166,2166,14/02/2006 00:00,Parking,Alquiler,Girona,131,1163542,18/01/2007 00:00,Luisa
2167,2167,15/02/2006 00:00,Suelo,Venta,Barcelona,149,1436211,01/02/2007 00:00,María
2168,2168,15/02/2006 00:00,Piso,Alquiler,Tarragona,84,481992,28/07/2006 00:00,Jesús
2169,2169,15/02/2006 00:00,Suelo,Venta,Tarragona,227,2069786,16/10/2006 00:00,Luisa
2170,2170,15/02/2006 00:00,Parking,Alquiler,Tarragona,132,973764,19/05/2006 00:00,Joaquín
2171,2171,16/02/2006 00:00,Industrial,Alquiler,Barcelona,114,636918,10/01/2007 00:00,Luisa
2172,2172,16/02/2006 00:00,Industrial,Alquiler,Lleida,201,1733022,08/09/2006 00:00,Pedro
2173,2173,16/02/2006 00:00,Oficina,Venta,Tarragona,279,2331324,02/08/2006 00:00,Joaquín
2174,2174,16/02/2006 00:00,Suelo,Venta,Lleida,188,1541976,19/07/2006 00:00,Joaquín
2175,2175,16/02/2006 00:00,Casa,Alquiler,Lleida,117,561132,08/10/2006 00:00,Luisa
2176,2176,16/02/2006 00:00,Suelo,Alquiler,Tarragona,276,1302720,09/11/2006 00:00,María
2177,2177,17/02/2006 00:00,Suelo,Alquiler,Barcelona,78,366132,20/11/2006 00:00,Jesús
2178,2178,17/02/2006 00:00,Industrial,Venta,Girona,271,2108109,24/12/2006 00:00,Pedro
2179,2179,17/02/2006 00:00,Oficina,Venta,Girona,127,928243,25/05/2006 00:00,María
2180,2180,17/02/2006 00:00,Piso,Alquiler,Tarragona,101,673670,05/07/2006 00:00,Pedro
2181,2181,17/02/2006 00:00,Suelo,Venta,Lleida,153,1140156,30/06/2006 00:00,Joaquín
2182,2182,18/02/2006 00:00,Industrial,Venta,Tarragona,126,1031058,13/09/2006 00:00,Carmen
2183,2183,18/02/2006 00:00,Local,Venta,Tarragona,55,262185,02/02/2007 00:00,Joaquín
2184,2184,18/02/2006 00:00,Suelo,Alquiler,Tarragona,107,839522,11/08/2006 00:00,Luisa
2185,2185,18/02/2006 00:00,Local,Alquiler,Girona,88,770968,27/10/2006 00:00,Luisa
2186,2186,20/02/2006 00:00,Parking,Alquiler,Barcelona,228,1815336,10/06/2006 00:00,Jesús
2187,2187,20/02/2006 00:00,Industrial,Alquiler,Tarragona,71,342078,28/12/2006 00:00,Pedro
